"region";"år";"statistikkvariabel";"07459: Befolkning, etter region, år og statistikkvariabel"
"5013 Hitra (2018-2019)";"1986";"Personer";0
"5013 Hitra (2018-2019)";"1987";"Personer";0
"5013 Hitra (2018-2019)";"1988";"Personer";0
"5013 Hitra (2018-2019)";"1989";"Personer";0
"5013 Hitra (2018-2019)";"1990";"Personer";0
"5013 Hitra (2018-2019)";"1991";"Personer";0
"5013 Hitra (2018-2019)";"1992";"Personer";0
"5013 Hitra (2018-2019)";"1993";"Personer";0
"5013 Hitra (2018-2019)";"1994";"Personer";0
"5013 Hitra (2018-2019)";"1995";"Personer";0
"5013 Hitra (2018-2019)";"1996";"Personer";0
"5013 Hitra (2018-2019)";"1997";"Personer";0
"5013 Hitra (2018-2019)";"1998";"Personer";0
"5013 Hitra (2018-2019)";"1999";"Personer";0
"5013 Hitra (2018-2019)";"2000";"Personer";0
"5013 Hitra (2018-2019)";"2001";"Personer";0
"5013 Hitra (2018-2019)";"2002";"Personer";0
"5013 Hitra (2018-2019)";"2003";"Personer";0
"5013 Hitra (2018-2019)";"2004";"Personer";0
"5013 Hitra (2018-2019)";"2005";"Personer";0
"5013 Hitra (2018-2019)";"2006";"Personer";0
"5013 Hitra (2018-2019)";"2007";"Personer";0
"5013 Hitra (2018-2019)";"2008";"Personer";0
"5013 Hitra (2018-2019)";"2009";"Personer";0
"5013 Hitra (2018-2019)";"2010";"Personer";0
"5013 Hitra (2018-2019)";"2011";"Personer";0
"5013 Hitra (2018-2019)";"2012";"Personer";0
"5013 Hitra (2018-2019)";"2013";"Personer";0
"5013 Hitra (2018-2019)";"2014";"Personer";0
"5013 Hitra (2018-2019)";"2015";"Personer";0
"5013 Hitra (2018-2019)";"2016";"Personer";0
"5013 Hitra (2018-2019)";"2017";"Personer";0
"5013 Hitra (2018-2019)";"2018";"Personer";4648
"5013 Hitra (2018-2019)";"2019";"Personer";4694
"5014 Frøya";"1986";"Personer";0
"5014 Frøya";"1987";"Personer";0
"5014 Frøya";"1988";"Personer";0
"5014 Frøya";"1989";"Personer";0
"5014 Frøya";"1990";"Personer";0
"5014 Frøya";"1991";"Personer";0
"5014 Frøya";"1992";"Personer";0
"5014 Frøya";"1993";"Personer";0
"5014 Frøya";"1994";"Personer";0
"5014 Frøya";"1995";"Personer";0
"5014 Frøya";"1996";"Personer";0
"5014 Frøya";"1997";"Personer";0
"5014 Frøya";"1998";"Personer";0
"5014 Frøya";"1999";"Personer";0
"5014 Frøya";"2000";"Personer";0
"5014 Frøya";"2001";"Personer";0
"5014 Frøya";"2002";"Personer";0
"5014 Frøya";"2003";"Personer";0
"5014 Frøya";"2004";"Personer";0
"5014 Frøya";"2005";"Personer";0
"5014 Frøya";"2006";"Personer";0
"5014 Frøya";"2007";"Personer";0
"5014 Frøya";"2008";"Personer";0
"5014 Frøya";"2009";"Personer";0
"5014 Frøya";"2010";"Personer";0
"5014 Frøya";"2011";"Personer";0
"5014 Frøya";"2012";"Personer";0
"5014 Frøya";"2013";"Personer";0
"5014 Frøya";"2014";"Personer";0
"5014 Frøya";"2015";"Personer";0
"5014 Frøya";"2016";"Personer";0
"5014 Frøya";"2017";"Personer";0
"5014 Frøya";"2018";"Personer";4962
"5014 Frøya";"2019";"Personer";5068
"5015 Ørland (2018-2019)";"1986";"Personer";0
"5015 Ørland (2018-2019)";"1987";"Personer";0
"5015 Ørland (2018-2019)";"1988";"Personer";0
"5015 Ørland (2018-2019)";"1989";"Personer";0
"5015 Ørland (2018-2019)";"1990";"Personer";0
"5015 Ørland (2018-2019)";"1991";"Personer";0
"5015 Ørland (2018-2019)";"1992";"Personer";0
"5015 Ørland (2018-2019)";"1993";"Personer";0
"5015 Ørland (2018-2019)";"1994";"Personer";0
"5015 Ørland (2018-2019)";"1995";"Personer";0
"5015 Ørland (2018-2019)";"1996";"Personer";0
"5015 Ørland (2018-2019)";"1997";"Personer";0
"5015 Ørland (2018-2019)";"1998";"Personer";0
"5015 Ørland (2018-2019)";"1999";"Personer";0
"5015 Ørland (2018-2019)";"2000";"Personer";0
"5015 Ørland (2018-2019)";"2001";"Personer";0
"5015 Ørland (2018-2019)";"2002";"Personer";0
"5015 Ørland (2018-2019)";"2003";"Personer";0
"5015 Ørland (2018-2019)";"2004";"Personer";0
"5015 Ørland (2018-2019)";"2005";"Personer";0
"5015 Ørland (2018-2019)";"2006";"Personer";0
"5015 Ørland (2018-2019)";"2007";"Personer";0
"5015 Ørland (2018-2019)";"2008";"Personer";0
"5015 Ørland (2018-2019)";"2009";"Personer";0
"5015 Ørland (2018-2019)";"2010";"Personer";0
"5015 Ørland (2018-2019)";"2011";"Personer";0
"5015 Ørland (2018-2019)";"2012";"Personer";0
"5015 Ørland (2018-2019)";"2013";"Personer";0
"5015 Ørland (2018-2019)";"2014";"Personer";0
"5015 Ørland (2018-2019)";"2015";"Personer";0
"5015 Ørland (2018-2019)";"2016";"Personer";0
"5015 Ørland (2018-2019)";"2017";"Personer";0
"5015 Ørland (2018-2019)";"2018";"Personer";5351
"5015 Ørland (2018-2019)";"2019";"Personer";5334
"5016 Agdenes (2018-2019)";"1986";"Personer";0
"5016 Agdenes (2018-2019)";"1987";"Personer";0
"5016 Agdenes (2018-2019)";"1988";"Personer";0
"5016 Agdenes (2018-2019)";"1989";"Personer";0
"5016 Agdenes (2018-2019)";"1990";"Personer";0
"5016 Agdenes (2018-2019)";"1991";"Personer";0
"5016 Agdenes (2018-2019)";"1992";"Personer";0
"5016 Agdenes (2018-2019)";"1993";"Personer";0
"5016 Agdenes (2018-2019)";"1994";"Personer";0
"5016 Agdenes (2018-2019)";"1995";"Personer";0
"5016 Agdenes (2018-2019)";"1996";"Personer";0
"5016 Agdenes (2018-2019)";"1997";"Personer";0
"5016 Agdenes (2018-2019)";"1998";"Personer";0
"5016 Agdenes (2018-2019)";"1999";"Personer";0
"5016 Agdenes (2018-2019)";"2000";"Personer";0
"5016 Agdenes (2018-2019)";"2001";"Personer";0
"5016 Agdenes (2018-2019)";"2002";"Personer";0
"5016 Agdenes (2018-2019)";"2003";"Personer";0
"5016 Agdenes (2018-2019)";"2004";"Personer";0
"5016 Agdenes (2018-2019)";"2005";"Personer";0
"5016 Agdenes (2018-2019)";"2006";"Personer";0
"5016 Agdenes (2018-2019)";"2007";"Personer";0
"5016 Agdenes (2018-2019)";"2008";"Personer";0
"5016 Agdenes (2018-2019)";"2009";"Personer";0
"5016 Agdenes (2018-2019)";"2010";"Personer";0
"5016 Agdenes (2018-2019)";"2011";"Personer";0
"5016 Agdenes (2018-2019)";"2012";"Personer";0
"5016 Agdenes (2018-2019)";"2013";"Personer";0
"5016 Agdenes (2018-2019)";"2014";"Personer";0
"5016 Agdenes (2018-2019)";"2015";"Personer";0
"5016 Agdenes (2018-2019)";"2016";"Personer";0
"5016 Agdenes (2018-2019)";"2017";"Personer";0
"5016 Agdenes (2018-2019)";"2018";"Personer";1684
"5016 Agdenes (2018-2019)";"2019";"Personer";1693
"5017 Bjugn (2018-2019)";"1986";"Personer";0
"5017 Bjugn (2018-2019)";"1987";"Personer";0
"5017 Bjugn (2018-2019)";"1988";"Personer";0
"5017 Bjugn (2018-2019)";"1989";"Personer";0
"5017 Bjugn (2018-2019)";"1990";"Personer";0
"5017 Bjugn (2018-2019)";"1991";"Personer";0
"5017 Bjugn (2018-2019)";"1992";"Personer";0
"5017 Bjugn (2018-2019)";"1993";"Personer";0
"5017 Bjugn (2018-2019)";"1994";"Personer";0
"5017 Bjugn (2018-2019)";"1995";"Personer";0
"5017 Bjugn (2018-2019)";"1996";"Personer";0
"5017 Bjugn (2018-2019)";"1997";"Personer";0
"5017 Bjugn (2018-2019)";"1998";"Personer";0
"5017 Bjugn (2018-2019)";"1999";"Personer";0
"5017 Bjugn (2018-2019)";"2000";"Personer";0
"5017 Bjugn (2018-2019)";"2001";"Personer";0
"5017 Bjugn (2018-2019)";"2002";"Personer";0
"5017 Bjugn (2018-2019)";"2003";"Personer";0
"5017 Bjugn (2018-2019)";"2004";"Personer";0
"5017 Bjugn (2018-2019)";"2005";"Personer";0
"5017 Bjugn (2018-2019)";"2006";"Personer";0
"5017 Bjugn (2018-2019)";"2007";"Personer";0
"5017 Bjugn (2018-2019)";"2008";"Personer";0
"5017 Bjugn (2018-2019)";"2009";"Personer";0
"5017 Bjugn (2018-2019)";"2010";"Personer";0
"5017 Bjugn (2018-2019)";"2011";"Personer";0
"5017 Bjugn (2018-2019)";"2012";"Personer";0
"5017 Bjugn (2018-2019)";"2013";"Personer";0
"5017 Bjugn (2018-2019)";"2014";"Personer";0
"5017 Bjugn (2018-2019)";"2015";"Personer";0
"5017 Bjugn (2018-2019)";"2016";"Personer";0
"5017 Bjugn (2018-2019)";"2017";"Personer";0
"5017 Bjugn (2018-2019)";"2018";"Personer";4864
"5017 Bjugn (2018-2019)";"2019";"Personer";4904
"5018 Åfjord (2018-2019)";"1986";"Personer";0
"5018 Åfjord (2018-2019)";"1987";"Personer";0
"5018 Åfjord (2018-2019)";"1988";"Personer";0
"5018 Åfjord (2018-2019)";"1989";"Personer";0
"5018 Åfjord (2018-2019)";"1990";"Personer";0
"5018 Åfjord (2018-2019)";"1991";"Personer";0
"5018 Åfjord (2018-2019)";"1992";"Personer";0
"5018 Åfjord (2018-2019)";"1993";"Personer";0
"5018 Åfjord (2018-2019)";"1994";"Personer";0
"5018 Åfjord (2018-2019)";"1995";"Personer";0
"5018 Åfjord (2018-2019)";"1996";"Personer";0
"5018 Åfjord (2018-2019)";"1997";"Personer";0
"5018 Åfjord (2018-2019)";"1998";"Personer";0
"5018 Åfjord (2018-2019)";"1999";"Personer";0
"5018 Åfjord (2018-2019)";"2000";"Personer";0
"5018 Åfjord (2018-2019)";"2001";"Personer";0
"5018 Åfjord (2018-2019)";"2002";"Personer";0
"5018 Åfjord (2018-2019)";"2003";"Personer";0
"5018 Åfjord (2018-2019)";"2004";"Personer";0
"5018 Åfjord (2018-2019)";"2005";"Personer";0
"5018 Åfjord (2018-2019)";"2006";"Personer";0
"5018 Åfjord (2018-2019)";"2007";"Personer";0
"5018 Åfjord (2018-2019)";"2008";"Personer";0
"5018 Åfjord (2018-2019)";"2009";"Personer";0
"5018 Åfjord (2018-2019)";"2010";"Personer";0
"5018 Åfjord (2018-2019)";"2011";"Personer";0
"5018 Åfjord (2018-2019)";"2012";"Personer";0
"5018 Åfjord (2018-2019)";"2013";"Personer";0
"5018 Åfjord (2018-2019)";"2014";"Personer";0
"5018 Åfjord (2018-2019)";"2015";"Personer";0
"5018 Åfjord (2018-2019)";"2016";"Personer";0
"5018 Åfjord (2018-2019)";"2017";"Personer";0
"5018 Åfjord (2018-2019)";"2018";"Personer";3277
"5018 Åfjord (2018-2019)";"2019";"Personer";3340
"5019 Roan (2018-2019)";"1986";"Personer";0
"5019 Roan (2018-2019)";"1987";"Personer";0
"5019 Roan (2018-2019)";"1988";"Personer";0
"5019 Roan (2018-2019)";"1989";"Personer";0
"5019 Roan (2018-2019)";"1990";"Personer";0
"5019 Roan (2018-2019)";"1991";"Personer";0
"5019 Roan (2018-2019)";"1992";"Personer";0
"5019 Roan (2018-2019)";"1993";"Personer";0
"5019 Roan (2018-2019)";"1994";"Personer";0
"5019 Roan (2018-2019)";"1995";"Personer";0
"5019 Roan (2018-2019)";"1996";"Personer";0
"5019 Roan (2018-2019)";"1997";"Personer";0
"5019 Roan (2018-2019)";"1998";"Personer";0
"5019 Roan (2018-2019)";"1999";"Personer";0
"5019 Roan (2018-2019)";"2000";"Personer";0
"5019 Roan (2018-2019)";"2001";"Personer";0
"5019 Roan (2018-2019)";"2002";"Personer";0
"5019 Roan (2018-2019)";"2003";"Personer";0
"5019 Roan (2018-2019)";"2004";"Personer";0
"5019 Roan (2018-2019)";"2005";"Personer";0
"5019 Roan (2018-2019)";"2006";"Personer";0
"5019 Roan (2018-2019)";"2007";"Personer";0
"5019 Roan (2018-2019)";"2008";"Personer";0
"5019 Roan (2018-2019)";"2009";"Personer";0
"5019 Roan (2018-2019)";"2010";"Personer";0
"5019 Roan (2018-2019)";"2011";"Personer";0
"5019 Roan (2018-2019)";"2012";"Personer";0
"5019 Roan (2018-2019)";"2013";"Personer";0
"5019 Roan (2018-2019)";"2014";"Personer";0
"5019 Roan (2018-2019)";"2015";"Personer";0
"5019 Roan (2018-2019)";"2016";"Personer";0
"5019 Roan (2018-2019)";"2017";"Personer";0
"5019 Roan (2018-2019)";"2018";"Personer";953
"5019 Roan (2018-2019)";"2019";"Personer";957
"5020 Osen";"1986";"Personer";0
"5020 Osen";"1987";"Personer";0
"5020 Osen";"1988";"Personer";0
"5020 Osen";"1989";"Personer";0
"5020 Osen";"1990";"Personer";0
"5020 Osen";"1991";"Personer";0
"5020 Osen";"1992";"Personer";0
"5020 Osen";"1993";"Personer";0
"5020 Osen";"1994";"Personer";0
"5020 Osen";"1995";"Personer";0
"5020 Osen";"1996";"Personer";0
"5020 Osen";"1997";"Personer";0
"5020 Osen";"1998";"Personer";0
"5020 Osen";"1999";"Personer";0
"5020 Osen";"2000";"Personer";0
"5020 Osen";"2001";"Personer";0
"5020 Osen";"2002";"Personer";0
"5020 Osen";"2003";"Personer";0
"5020 Osen";"2004";"Personer";0
"5020 Osen";"2005";"Personer";0
"5020 Osen";"2006";"Personer";0
"5020 Osen";"2007";"Personer";0
"5020 Osen";"2008";"Personer";0
"5020 Osen";"2009";"Personer";0
"5020 Osen";"2010";"Personer";0
"5020 Osen";"2011";"Personer";0
"5020 Osen";"2012";"Personer";0
"5020 Osen";"2013";"Personer";0
"5020 Osen";"2014";"Personer";0
"5020 Osen";"2015";"Personer";0
"5020 Osen";"2016";"Personer";0
"5020 Osen";"2017";"Personer";0
"5020 Osen";"2018";"Personer";967
"5020 Osen";"2019";"Personer";947
"5021 Oppdal";"1986";"Personer";0
"5021 Oppdal";"1987";"Personer";0
"5021 Oppdal";"1988";"Personer";0
"5021 Oppdal";"1989";"Personer";0
"5021 Oppdal";"1990";"Personer";0
"5021 Oppdal";"1991";"Personer";0
"5021 Oppdal";"1992";"Personer";0
"5021 Oppdal";"1993";"Personer";0
"5021 Oppdal";"1994";"Personer";0
"5021 Oppdal";"1995";"Personer";0
"5021 Oppdal";"1996";"Personer";0
"5021 Oppdal";"1997";"Personer";0
"5021 Oppdal";"1998";"Personer";0
"5021 Oppdal";"1999";"Personer";0
"5021 Oppdal";"2000";"Personer";0
"5021 Oppdal";"2001";"Personer";0
"5021 Oppdal";"2002";"Personer";0
"5021 Oppdal";"2003";"Personer";0
"5021 Oppdal";"2004";"Personer";0
"5021 Oppdal";"2005";"Personer";0
"5021 Oppdal";"2006";"Personer";0
"5021 Oppdal";"2007";"Personer";0
"5021 Oppdal";"2008";"Personer";0
"5021 Oppdal";"2009";"Personer";0
"5021 Oppdal";"2010";"Personer";0
"5021 Oppdal";"2011";"Personer";0
"5021 Oppdal";"2012";"Personer";0
"5021 Oppdal";"2013";"Personer";0
"5021 Oppdal";"2014";"Personer";0
"5021 Oppdal";"2015";"Personer";0
"5021 Oppdal";"2016";"Personer";0
"5021 Oppdal";"2017";"Personer";0
"5021 Oppdal";"2018";"Personer";6970
"5021 Oppdal";"2019";"Personer";6975
"5022 Rennebu";"1986";"Personer";0
"5022 Rennebu";"1987";"Personer";0
"5022 Rennebu";"1988";"Personer";0
"5022 Rennebu";"1989";"Personer";0
"5022 Rennebu";"1990";"Personer";0
"5022 Rennebu";"1991";"Personer";0
"5022 Rennebu";"1992";"Personer";0
"5022 Rennebu";"1993";"Personer";0
"5022 Rennebu";"1994";"Personer";0
"5022 Rennebu";"1995";"Personer";0
"5022 Rennebu";"1996";"Personer";0
"5022 Rennebu";"1997";"Personer";0
"5022 Rennebu";"1998";"Personer";0
"5022 Rennebu";"1999";"Personer";0
"5022 Rennebu";"2000";"Personer";0
"5022 Rennebu";"2001";"Personer";0
"5022 Rennebu";"2002";"Personer";0
"5022 Rennebu";"2003";"Personer";0
"5022 Rennebu";"2004";"Personer";0
"5022 Rennebu";"2005";"Personer";0
"5022 Rennebu";"2006";"Personer";0
"5022 Rennebu";"2007";"Personer";0
"5022 Rennebu";"2008";"Personer";0
"5022 Rennebu";"2009";"Personer";0
"5022 Rennebu";"2010";"Personer";0
"5022 Rennebu";"2011";"Personer";0
"5022 Rennebu";"2012";"Personer";0
"5022 Rennebu";"2013";"Personer";0
"5022 Rennebu";"2014";"Personer";0
"5022 Rennebu";"2015";"Personer";0
"5022 Rennebu";"2016";"Personer";0
"5022 Rennebu";"2017";"Personer";0
"5022 Rennebu";"2018";"Personer";2541
"5022 Rennebu";"2019";"Personer";2501
"5023 Meldal (2018-2019)";"1986";"Personer";0
"5023 Meldal (2018-2019)";"1987";"Personer";0
"5023 Meldal (2018-2019)";"1988";"Personer";0
"5023 Meldal (2018-2019)";"1989";"Personer";0
"5023 Meldal (2018-2019)";"1990";"Personer";0
"5023 Meldal (2018-2019)";"1991";"Personer";0
"5023 Meldal (2018-2019)";"1992";"Personer";0
"5023 Meldal (2018-2019)";"1993";"Personer";0
"5023 Meldal (2018-2019)";"1994";"Personer";0
"5023 Meldal (2018-2019)";"1995";"Personer";0
"5023 Meldal (2018-2019)";"1996";"Personer";0
"5023 Meldal (2018-2019)";"1997";"Personer";0
"5023 Meldal (2018-2019)";"1998";"Personer";0
"5023 Meldal (2018-2019)";"1999";"Personer";0
"5023 Meldal (2018-2019)";"2000";"Personer";0
"5023 Meldal (2018-2019)";"2001";"Personer";0
"5023 Meldal (2018-2019)";"2002";"Personer";0
"5023 Meldal (2018-2019)";"2003";"Personer";0
"5023 Meldal (2018-2019)";"2004";"Personer";0
"5023 Meldal (2018-2019)";"2005";"Personer";0
"5023 Meldal (2018-2019)";"2006";"Personer";0
"5023 Meldal (2018-2019)";"2007";"Personer";0
"5023 Meldal (2018-2019)";"2008";"Personer";0
"5023 Meldal (2018-2019)";"2009";"Personer";0
"5023 Meldal (2018-2019)";"2010";"Personer";0
"5023 Meldal (2018-2019)";"2011";"Personer";0
"5023 Meldal (2018-2019)";"2012";"Personer";0
"5023 Meldal (2018-2019)";"2013";"Personer";0
"5023 Meldal (2018-2019)";"2014";"Personer";0
"5023 Meldal (2018-2019)";"2015";"Personer";0
"5023 Meldal (2018-2019)";"2016";"Personer";0
"5023 Meldal (2018-2019)";"2017";"Personer";0
"5023 Meldal (2018-2019)";"2018";"Personer";3930
"5023 Meldal (2018-2019)";"2019";"Personer";3905
"5024 Orkdal (2018-2019)";"1986";"Personer";0
"5024 Orkdal (2018-2019)";"1987";"Personer";0
"5024 Orkdal (2018-2019)";"1988";"Personer";0
"5024 Orkdal (2018-2019)";"1989";"Personer";0
"5024 Orkdal (2018-2019)";"1990";"Personer";0
"5024 Orkdal (2018-2019)";"1991";"Personer";0
"5024 Orkdal (2018-2019)";"1992";"Personer";0
"5024 Orkdal (2018-2019)";"1993";"Personer";0
"5024 Orkdal (2018-2019)";"1994";"Personer";0
"5024 Orkdal (2018-2019)";"1995";"Personer";0
"5024 Orkdal (2018-2019)";"1996";"Personer";0
"5024 Orkdal (2018-2019)";"1997";"Personer";0
"5024 Orkdal (2018-2019)";"1998";"Personer";0
"5024 Orkdal (2018-2019)";"1999";"Personer";0
"5024 Orkdal (2018-2019)";"2000";"Personer";0
"5024 Orkdal (2018-2019)";"2001";"Personer";0
"5024 Orkdal (2018-2019)";"2002";"Personer";0
"5024 Orkdal (2018-2019)";"2003";"Personer";0
"5024 Orkdal (2018-2019)";"2004";"Personer";0
"5024 Orkdal (2018-2019)";"2005";"Personer";0
"5024 Orkdal (2018-2019)";"2006";"Personer";0
"5024 Orkdal (2018-2019)";"2007";"Personer";0
"5024 Orkdal (2018-2019)";"2008";"Personer";0
"5024 Orkdal (2018-2019)";"2009";"Personer";0
"5024 Orkdal (2018-2019)";"2010";"Personer";0
"5024 Orkdal (2018-2019)";"2011";"Personer";0
"5024 Orkdal (2018-2019)";"2012";"Personer";0
"5024 Orkdal (2018-2019)";"2013";"Personer";0
"5024 Orkdal (2018-2019)";"2014";"Personer";0
"5024 Orkdal (2018-2019)";"2015";"Personer";0
"5024 Orkdal (2018-2019)";"2016";"Personer";0
"5024 Orkdal (2018-2019)";"2017";"Personer";0
"5024 Orkdal (2018-2019)";"2018";"Personer";11933
"5024 Orkdal (2018-2019)";"2019";"Personer";12086
"5025 Røros";"1986";"Personer";0
"5025 Røros";"1987";"Personer";0
"5025 Røros";"1988";"Personer";0
"5025 Røros";"1989";"Personer";0
"5025 Røros";"1990";"Personer";0
"5025 Røros";"1991";"Personer";0
"5025 Røros";"1992";"Personer";0
"5025 Røros";"1993";"Personer";0
"5025 Røros";"1994";"Personer";0
"5025 Røros";"1995";"Personer";0
"5025 Røros";"1996";"Personer";0
"5025 Røros";"1997";"Personer";0
"5025 Røros";"1998";"Personer";0
"5025 Røros";"1999";"Personer";0
"5025 Røros";"2000";"Personer";0
"5025 Røros";"2001";"Personer";0
"5025 Røros";"2002";"Personer";0
"5025 Røros";"2003";"Personer";0
"5025 Røros";"2004";"Personer";0
"5025 Røros";"2005";"Personer";0
"5025 Røros";"2006";"Personer";0
"5025 Røros";"2007";"Personer";0
"5025 Røros";"2008";"Personer";0
"5025 Røros";"2009";"Personer";0
"5025 Røros";"2010";"Personer";0
"5025 Røros";"2011";"Personer";0
"5025 Røros";"2012";"Personer";0
"5025 Røros";"2013";"Personer";0
"5025 Røros";"2014";"Personer";0
"5025 Røros";"2015";"Personer";0
"5025 Røros";"2016";"Personer";0
"5025 Røros";"2017";"Personer";0
"5025 Røros";"2018";"Personer";5663
"5025 Røros";"2019";"Personer";5610
"5026 Holtålen";"1986";"Personer";0
"5026 Holtålen";"1987";"Personer";0
"5026 Holtålen";"1988";"Personer";0
"5026 Holtålen";"1989";"Personer";0
"5026 Holtålen";"1990";"Personer";0
"5026 Holtålen";"1991";"Personer";0
"5026 Holtålen";"1992";"Personer";0
"5026 Holtålen";"1993";"Personer";0
"5026 Holtålen";"1994";"Personer";0
"5026 Holtålen";"1995";"Personer";0
"5026 Holtålen";"1996";"Personer";0
"5026 Holtålen";"1997";"Personer";0
"5026 Holtålen";"1998";"Personer";0
"5026 Holtålen";"1999";"Personer";0
"5026 Holtålen";"2000";"Personer";0
"5026 Holtålen";"2001";"Personer";0
"5026 Holtålen";"2002";"Personer";0
"5026 Holtålen";"2003";"Personer";0
"5026 Holtålen";"2004";"Personer";0
"5026 Holtålen";"2005";"Personer";0
"5026 Holtålen";"2006";"Personer";0
"5026 Holtålen";"2007";"Personer";0
"5026 Holtålen";"2008";"Personer";0
"5026 Holtålen";"2009";"Personer";0
"5026 Holtålen";"2010";"Personer";0
"5026 Holtålen";"2011";"Personer";0
"5026 Holtålen";"2012";"Personer";0
"5026 Holtålen";"2013";"Personer";0
"5026 Holtålen";"2014";"Personer";0
"5026 Holtålen";"2015";"Personer";0
"5026 Holtålen";"2016";"Personer";0
"5026 Holtålen";"2017";"Personer";0
"5026 Holtålen";"2018";"Personer";2028
"5026 Holtålen";"2019";"Personer";2025
"5027 Midtre Gauldal";"1986";"Personer";0
"5027 Midtre Gauldal";"1987";"Personer";0
"5027 Midtre Gauldal";"1988";"Personer";0
"5027 Midtre Gauldal";"1989";"Personer";0
"5027 Midtre Gauldal";"1990";"Personer";0
"5027 Midtre Gauldal";"1991";"Personer";0
"5027 Midtre Gauldal";"1992";"Personer";0
"5027 Midtre Gauldal";"1993";"Personer";0
"5027 Midtre Gauldal";"1994";"Personer";0
"5027 Midtre Gauldal";"1995";"Personer";0
"5027 Midtre Gauldal";"1996";"Personer";0
"5027 Midtre Gauldal";"1997";"Personer";0
"5027 Midtre Gauldal";"1998";"Personer";0
"5027 Midtre Gauldal";"1999";"Personer";0
"5027 Midtre Gauldal";"2000";"Personer";0
"5027 Midtre Gauldal";"2001";"Personer";0
"5027 Midtre Gauldal";"2002";"Personer";0
"5027 Midtre Gauldal";"2003";"Personer";0
"5027 Midtre Gauldal";"2004";"Personer";0
"5027 Midtre Gauldal";"2005";"Personer";0
"5027 Midtre Gauldal";"2006";"Personer";0
"5027 Midtre Gauldal";"2007";"Personer";0
"5027 Midtre Gauldal";"2008";"Personer";0
"5027 Midtre Gauldal";"2009";"Personer";0
"5027 Midtre Gauldal";"2010";"Personer";0
"5027 Midtre Gauldal";"2011";"Personer";0
"5027 Midtre Gauldal";"2012";"Personer";0
"5027 Midtre Gauldal";"2013";"Personer";0
"5027 Midtre Gauldal";"2014";"Personer";0
"5027 Midtre Gauldal";"2015";"Personer";0
"5027 Midtre Gauldal";"2016";"Personer";0
"5027 Midtre Gauldal";"2017";"Personer";0
"5027 Midtre Gauldal";"2018";"Personer";6225
"5027 Midtre Gauldal";"2019";"Personer";6246
"5028 Melhus";"1986";"Personer";0
